,LONGITUDE,LATITUDE,Cluster
113279,0.356201171875,51.46875,42
113280,0.356201171875,51.46875,42
113281,0.356201171875,51.46875,42
113282,0.356201171875,51.46875,42
113283,0.356201171875,51.46875,42
113284,0.356201171875,51.46875,42
113285,0.356201171875,51.46875,42
113286,0.356201171875,51.46875,42
113287,0.356201171875,51.46875,42
113288,0.356201171875,51.46875,42
113289,0.356201171875,51.46875,42
113290,0.356201171875,51.46875,42
113291,0.356201171875,51.46875,42
113553,0.491455078125,51.5,15
113554,0.494140625,51.5,15
113555,0.489013671875,51.5,15
113556,0.498046875,51.5,15
113558,0.4951171875,51.5,15
113560,0.495361328125,51.5,15
113561,0.4912109375,51.5,15
113562,0.489013671875,51.5,15
113563,0.49560546875,51.5,15
113564,0.491455078125,51.5,15
113567,-0.196044921875,53.625,19
113570,-0.196044921875,53.625,19
113572,-0.2017822265625,53.625,19
113575,0.150390625,49.46875,16
113576,0.1522216796875,49.46875,16
113578,0.1453857421875,49.46875,16
113580,0.152587890625,49.46875,16
113582,0.1392822265625,49.46875,16
113583,0.1356201171875,49.46875,16
113584,0.1414794921875,49.46875,16
113586,0.1363525390625,49.46875,16
113588,0.50146484375,51.5,15
113589,0.1383056640625,49.46875,16
113603,-1.4560546875,50.90625,11
113605,0.1650390625,49.46875,16
113607,-1.4453125,50.90625,11
113610,-1.4609375,50.90625,11
113611,-1.46484375,50.90625,11
113613,-1.45703125,50.90625,11
113615,-1.4541015625,50.90625,11
113617,0.1629638671875,49.46875,16
113618,-1.4443359375,50.90625,11
113620,0.16357421875,49.46875,16
113621,-1.4560546875,50.90625,11
113623,0.1678466796875,49.46875,16
113625,-1.45703125,50.90625,11
113626,0.1668701171875,49.46875,16
113627,0.1690673828125,49.46875,16
113673,-1.15625,54.59375,24
113692,-3.0234375,53.46875,9
113752,-3.017578125,53.4375,2
113760,-0.1903076171875,53.625,19
113763,-0.1904296875,53.625,19
113766,-0.1890869140625,53.625,19
113769,-0.1890869140625,53.625,19
113771,-1.3349609375,50.84375,44
113776,0.1241455078125,49.46875,16
113777,0.125,49.46875,16
113779,-0.190185546875,53.625,19
113781,0.11053466796875,49.46875,16
113782,-1.416015625,50.90625,11
113783,0.106689453125,49.46875,16
113784,-1.416015625,50.90625,11
113785,-1.4169921875,50.90625,11
113786,0.11053466796875,49.46875,16
113787,-1.4169921875,50.90625,11
113788,-1.4169921875,50.90625,11
113789,-1.4169921875,50.90625,11
113790,0.10662841796875,49.46875,16
113791,-1.4169921875,50.90625,11
113792,-1.4169921875,50.90625,11
113793,-1.416015625,50.90625,11
113794,0.1104736328125,49.46875,16
113795,-1.416015625,50.90625,11
113796,-1.4169921875,50.90625,11
113797,-1.4169921875,50.90625,11
113798,-1.4169921875,50.90625,11
113799,-1.4169921875,50.90625,11
113800,0.110595703125,49.46875,16
113801,-1.4169921875,50.90625,11
113802,-1.4169921875,50.90625,11
113803,-1.4169921875,50.90625,11
113804,-1.4169921875,50.90625,11
113820,-1.4208984375,50.90625,11
113822,-1.4208984375,50.90625,11
113838,-1.419921875,50.90625,11
113840,-1.421875,50.90625,11
113889,0.2066650390625,49.46875,16
113908,-1.46484375,50.90625,11
113914,-1.4521484375,50.90625,11
113919,-1.45703125,50.90625,11
113922,-1.455078125,50.90625,11
113923,-1.462890625,50.90625,11
113924,-1.4560546875,50.90625,11
113925,-1.455078125,50.90625,11
113926,-1.4443359375,50.90625,11
113927,-1.455078125,50.90625,11
113928,-1.4560546875,50.90625,11
113929,-1.4638671875,50.90625,11
113930,-1.443359375,50.90625,11
113931,0.498291015625,51.5,15
113932,0.16796875,49.46875,16
113935,-0.1968994140625,53.625,19
113941,-0.19677734375,53.625,19
113944,-0.19677734375,53.625,19
113947,-0.19580078125,53.625,19
113951,-0.1959228515625,53.625,19
113953,-0.19677734375,53.625,19
113955,-0.2587890625,53.75,74
113958,0.541015625,49.46875,124
113960,-1.3330078125,50.84375,44
113973,-1.330078125,50.84375,44
113977,0.5400390625,49.46875,124
113979,0.53955078125,49.46875,124
113981,0.5400390625,49.46875,124
113983,0.53955078125,49.46875,124
113985,0.5400390625,49.46875,124
113989,0.53955078125,49.46875,124
113992,0.53955078125,49.46875,124
113994,0.53662109375,49.46875,124
113996,0.53662109375,49.46875,124
113999,0.5400390625,49.46875,124
114000,0.5400390625,49.46875,124
114001,0.53662109375,49.46875,124
114003,0.53955078125,49.46875,124
114004,0.53662109375,49.46875,124
114007,0.53955078125,49.46875,124
114009,0.53955078125,49.46875,124
114011,0.5400390625,49.46875,124
114013,0.5400390625,49.46875,124
114020,-0.18994140625,53.625,19
114021,-1.166015625,54.59375,24
114028,-1.3330078125,50.84375,44
114032,-3.017578125,53.4375,2
114048,-2.080078125,57.15625,7
114064,-1.392578125,50.875,12
114145,-2.080078125,57.15625,7
114146,-1.0927734375,50.8125,18
114168,-0.26123046875,53.75,74
114171,-2.0859375,57.15625,7
114173,-3.005859375,53.4375,2
114179,-3.013671875,53.46875,9
114181,-3.013671875,53.46875,9
114188,-1.3349609375,50.84375,44
114189,0.12310791015625,49.46875,16
114190,0.12310791015625,49.46875,16
114192,0.12225341796875,49.46875,16
114201,0.177001953125,49.46875,16
114205,0.1781005859375,49.46875,16
114207,0.183837890625,49.46875,16
114211,-1.1572265625,54.59375,24
114253,0.50341796875,51.5,15
114268,-0.19287109375,53.625,19
114274,-2.0859375,57.15625,7
114278,-0.189453125,53.625,19
114297,-3.025390625,53.46875,9
114301,0.50830078125,51.5,15
114304,0.53564453125,49.46875,124
114307,0.205322265625,49.46875,16
114313,0.205322265625,49.46875,16
114322,0.1907104492187501,49.46875,16
114329,0.2054443359375,49.46875,16
114333,-1.166015625,54.59375,24
114343,-0.1896826171874996,53.625,19
114349,-0.190185546875,53.625,19
114351,0.181396484375,49.46875,16
114359,0.2054443359375,49.46875,16
114365,-2.076171875,57.15625,7
114370,0.2054443359375,49.46875,16
114645,-2.07421875,57.15625,7
114668,0.497314453125,51.5,15
114669,0.49267578125,51.5,15
114670,0.497314453125,51.5,15
114671,0.4970703125,51.5,15
114672,0.501953125,51.5,15
114676,-3.001953125,53.4375,2
114677,-0.271484375,53.75,74
114678,-0.2708333333333333,53.75,74
114679,-0.271240234375,53.75,74
114684,-0.271240234375,53.75,74
114685,0.1279296875,49.46875,16
114688,-3.01953125,53.46875,9
114719,-1.15234375,54.59375,24
114733,0.35205078125,51.46875,42
114734,0.34423828125,51.46875,42
114743,-3.01171875,53.46875,9
114746,-3.013671875,53.46875,9
114749,-3.013671875,53.46875,9
114752,-3.01171875,53.46875,9
114754,-3.009765625,53.4375,2
114756,-3.013671875,53.46875,9
114758,-3.01171875,53.4375,2
114774,0.50341796875,51.5,15
114776,0.1737060546875,49.46875,16
114778,0.16748046875,49.46875,16
114779,0.495849609375,51.5,15
114780,0.16748046875,49.46875,16
114781,0.490966796875,51.5,15
114782,0.16748046875,49.46875,16
114783,0.4951171875,51.5,15
114784,0.1669921875,49.46875,16
114785,0.501953125,51.5,15
114786,0.16748046875,49.46875,16
114787,0.50146484375,51.5,15
114788,0.167236328125,49.46875,16
114789,0.50146484375,51.5,15
114790,0.167236328125,49.46875,16
114792,0.50341796875,51.5,15
114793,0.167236328125,49.46875,16
114796,0.351318359375,51.46875,42
114801,0.353271484375,51.46875,42
114803,0.351318359375,51.46875,42
114804,0.351318359375,51.46875,42
114808,0.351318359375,51.46875,42
114809,0.351318359375,51.46875,42
114810,0.3515625,51.46875,42
114811,0.351318359375,51.46875,42
114812,0.35400390625,51.46875,42
114814,0.3515625,51.46875,42
114816,0.35302734375,51.46875,42
114817,0.35498046875,51.46875,42
114818,0.344970703125,51.46875,42
114820,0.351318359375,51.46875,42
114822,0.3505859375,51.46875,42
114823,0.351318359375,51.46875,42
114824,0.351318359375,51.46875,42
114832,0.354248046875,51.46875,42
114835,0.351318359375,51.46875,42
114836,0.3515625,51.46875,42
114837,0.351318359375,51.46875,42
114838,0.351318359375,51.46875,42
114841,0.351318359375,51.46875,42
114853,-0.18994140625,53.625,19
114859,-1.0966796875,50.8125,18
114860,-1.0966796875,50.8125,18
114861,-1.0966796875,50.8125,18
114862,-1.0966796875,50.8125,18
114863,-1.0966796875,50.8125,18
114864,-1.0966796875,50.8125,18
114865,-1.0966796875,50.8125,18
114866,-1.0966796875,50.8125,18
114867,-1.0966796875,50.8125,18
114868,-1.0966796875,50.8125,18
114869,-1.0966796875,50.8125,18
114870,-1.0966796875,50.8125,18
114871,-1.0966796875,50.8125,18
114872,-1.0966796875,50.8125,18
114873,-1.0966796875,50.8125,18
114874,-1.0966796875,50.8125,18
114884,-1.0966796875,50.8125,18
114885,-1.0966796875,50.8125,18
114886,-1.0966796875,50.8125,18
114887,-1.0966796875,50.8125,18
114888,-1.0966796875,50.8125,18
114889,-1.0966796875,50.8125,18
114890,-1.0966796875,50.8125,18
114891,-1.0966796875,50.8125,18
114892,-1.0966796875,50.8125,18
114893,-1.0966796875,50.8125,18
114898,-1.0966796875,50.8125,18
114899,-1.0966796875,50.8125,18
114900,-1.0966796875,50.8125,18
114901,-1.0966796875,50.8125,18
114902,-1.0966796875,50.8125,18
114903,-1.0966796875,50.8125,18
114904,-1.0966796875,50.8125,18
114905,-1.0966796875,50.8125,18
114906,-1.0966796875,50.8125,18
114907,-1.0966796875,50.8125,18
114908,-1.0966796875,50.8125,18
114909,-1.0966796875,50.8125,18
114910,-1.0966796875,50.8125,18
114911,-1.0966796875,50.8125,18
114912,-1.0966796875,50.8125,18
114913,-1.0966796875,50.8125,18
114914,-1.0966796875,50.8125,18
114920,-1.0966796875,50.8125,18
114921,-1.0966796875,50.8125,18
114922,-1.0966796875,50.8125,18
114923,-1.0966796875,50.8125,18
114924,-1.0966796875,50.8125,18
114925,-1.0966796875,50.8125,18
114926,-1.0966796875,50.8125,18
114927,-1.0966796875,50.8125,18
114928,-1.0966796875,50.8125,18
114929,-1.0966796875,50.8125,18
114930,-1.0966796875,50.8125,18
114931,-1.0966796875,50.8125,18
114932,-1.0966796875,50.8125,18
114933,-1.0966796875,50.8125,18
114934,-1.0966796875,50.8125,18
114935,-1.0966796875,50.8125,18
114941,-1.0966796875,50.8125,18
114942,-1.0966796875,50.8125,18
114943,-1.0966796875,50.8125,18
114944,-1.0966796875,50.8125,18
114945,-1.0966796875,50.8125,18
114956,0.2548828125,51.46875,279
114958,-1.326171875,50.84375,44
114961,-1.326171875,50.84375,44
114962,-1.326171875,50.84375,44
114964,0.255126953125,51.46875,279
114965,0.2548828125,51.46875,279
114966,0.255126953125,51.46875,279
114967,-0.271484375,53.75,74
114968,0.25439453125,51.46875,279
114969,0.25439453125,51.46875,279
114970,0.25439453125,51.46875,279
114971,0.25439453125,51.46875,279
114972,0.2548828125,51.46875,279
114973,0.255126953125,51.46875,279
114974,0.255126953125,51.46875,279
114975,-0.271484375,53.75,74
114976,0.2548828125,51.46875,279
114982,0.25439453125,51.46875,279
114983,0.2548828125,51.46875,279
114984,0.25439453125,51.46875,279
114985,0.25439453125,51.46875,279
114986,0.25439453125,51.46875,279
114987,0.255126953125,51.46875,279
114989,0.25439453125,51.46875,279
114990,0.255126953125,51.46875,279
114991,0.255126953125,51.46875,279
114992,0.255126953125,51.46875,279
114994,0.25439453125,51.46875,279
114995,0.255126953125,51.46875,279
114998,0.255126953125,51.46875,279
114999,0.2548828125,51.46875,279
115001,0.255126953125,51.46875,279
115002,0.255126953125,51.46875,279
115003,0.25439453125,51.46875,279
115004,0.255126953125,51.46875,279
115005,0.25439453125,51.46875,279
115006,0.255126953125,51.46875,279
115007,-0.271484375,53.75,74
115008,0.255126953125,51.46875,279
115009,0.25439453125,51.46875,279
115010,0.255126953125,51.46875,279
115012,0.25439453125,51.46875,279
115013,0.255126953125,51.46875,279
115014,0.25439453125,51.46875,279
115015,-0.271484375,53.75,74
115016,0.25439453125,51.46875,279
115017,0.25439453125,51.46875,279
115018,0.255126953125,51.46875,279
115020,0.255126953125,51.46875,279
115021,0.255126953125,51.46875,279
115022,0.255126953125,51.46875,279
115030,0.11761474609375,49.46875,16
115035,0.1175537109375,49.46875,16
115043,-1.1533203125,54.59375,24
115046,-1.150390625,54.59375,24
115047,-1.150390625,54.59375,24
115049,-1.1533203125,54.59375,24
115050,-1.150390625,54.59375,24
115051,-1.1533203125,54.59375,24
115052,-1.1533203125,54.59375,24
115053,-1.1494140625,54.59375,24
115054,-1.1533203125,54.59375,24
115055,-1.1533203125,54.59375,24
115057,-1.1533203125,54.59375,24
115058,-1.1533203125,54.59375,24
115059,-1.1533203125,54.59375,24
115063,-1.1533203125,54.59375,24
115064,-1.1533203125,54.59375,24
115065,-1.1533203125,54.59375,24
115066,-1.1533203125,54.59375,24
115067,-1.150390625,54.59375,24
115069,-1.150390625,54.59375,24
115071,-1.1533203125,54.59375,24
115072,-1.1533203125,54.59375,24
115075,-3.017578125,53.46875,9
115079,-3.025390625,53.46875,9
115103,0.33251953125,51.46875,42
115124,-1.1552734375,54.59375,24
115125,-2.08203125,57.15625,7
115126,-0.1943359375,53.625,19
115128,-0.1947021484375,53.625,19
115129,-0.278076171875,53.75,74
115130,-0.278076171875,53.75,74
115131,-0.278076171875,53.75,74
115132,-0.278076171875,53.75,74
115133,-0.278076171875,53.75,74
115134,-0.278076171875,53.75,74
115135,-0.278076171875,53.75,74
115136,-0.278076171875,53.75,74
115137,-0.278076171875,53.75,74
115138,-0.278076171875,53.75,74
115139,-0.278076171875,53.75,74
115140,-0.278076171875,53.75,74
115141,-0.278076171875,53.75,74
115142,-0.278076171875,53.75,74
115143,-0.278076171875,53.75,74
115144,-0.278076171875,53.75,74
115145,-0.27783203125,53.75,74
115146,-0.278076171875,53.75,74
115147,-0.278076171875,53.75,74
115148,-0.278076171875,53.75,74
115149,-0.278076171875,53.75,74
115150,-0.278076171875,53.75,74
115151,-0.278076171875,53.75,74
115152,-0.278076171875,53.75,74
115153,-0.27783203125,53.75,74
115154,-0.278076171875,53.75,74
115155,-0.27783203125,53.75,74
115156,-0.27783203125,53.75,74
115157,-0.278076171875,53.75,74
115158,-0.278076171875,53.75,74
115159,-0.278076171875,53.75,74
115160,-0.27783203125,53.75,74
115161,-0.27783203125,53.75,74
115162,-0.278076171875,53.75,74
115163,-0.278076171875,53.75,74
115164,-0.278076171875,53.75,74
115165,-0.278076171875,53.75,74
115166,-0.278076171875,53.75,74
115167,-0.278076171875,53.75,74
115168,-0.278076171875,53.75,74
115169,-0.278076171875,53.75,74
115170,-0.278076171875,53.75,74
115171,-0.278076171875,53.75,74
115172,-0.278076171875,53.75,74
115173,-0.278076171875,53.75,74
115174,-0.278076171875,53.75,74
115175,-0.278076171875,53.75,74
115176,-0.27783203125,53.75,74
115177,-0.278076171875,53.75,74
115178,-0.278076171875,53.75,74
115179,-0.278076171875,53.75,74
115180,-0.27783203125,53.75,74
115181,-0.27783203125,53.75,74
115182,-0.27783203125,53.75,74
115183,-0.278076171875,53.75,74
115184,-0.278076171875,53.75,74
115185,-0.278076171875,53.75,74
115186,-0.278076171875,53.75,74
115187,-0.278076171875,53.75,74
115188,-0.27783203125,53.75,74
115189,-0.27783203125,53.75,74
115190,-0.278076171875,53.75,74
115191,-0.278076171875,53.75,74
115192,-0.278076171875,53.75,74
115193,-0.278076171875,53.75,74
115194,-0.278076171875,53.75,74
115195,-0.278076171875,53.75,74
115196,-0.278076171875,53.75,74
115197,-0.278076171875,53.75,74
115198,-0.278076171875,53.75,74
115199,-0.278076171875,53.75,74
115200,-0.278076171875,53.75,74
115201,-0.278076171875,53.75,74
115202,-0.278076171875,53.75,74
115203,-0.278076171875,53.75,74
115204,-0.278076171875,53.75,74
115205,-0.278076171875,53.75,74
115206,-0.278076171875,53.75,74
115207,-0.278076171875,53.75,74
115208,-0.278076171875,53.75,74
115209,-0.278076171875,53.75,74
115210,-0.278076171875,53.75,74
115211,-0.278076171875,53.75,74
115212,-0.278076171875,53.75,74
115213,-0.278076171875,53.75,74
115214,-0.278076171875,53.75,74
115215,-0.278076171875,53.75,74
115216,-0.278076171875,53.75,74
115217,-0.278076171875,53.75,74
115218,-0.27783203125,53.75,74
115219,-0.278076171875,53.75,74
115220,-0.278076171875,53.75,74
115221,-0.278076171875,53.75,74
115222,-0.278076171875,53.75,74
115223,-0.278076171875,53.75,74
115224,-0.278076171875,53.75,74
115225,-0.27783203125,53.75,74
115226,-0.278076171875,53.75,74
115227,-0.278076171875,53.75,74
115228,-0.278076171875,53.75,74
115229,-0.278076171875,53.75,74
115230,-0.278076171875,53.75,74
115231,-0.27783203125,53.75,74
115232,-0.278076171875,53.75,74
115233,-0.278076171875,53.75,74
115234,-0.27783203125,53.75,74
115235,-0.278076171875,53.75,74
115236,-0.27783203125,53.75,74
115237,-0.278076171875,53.75,74
115238,-0.278076171875,53.75,74
115239,-0.278076171875,53.75,74
115240,-0.278076171875,53.75,74
115241,-0.278076171875,53.75,74
115242,-0.27783203125,53.75,74
115243,-0.278076171875,53.75,74
115244,-0.278076171875,53.75,74
115245,-0.278076171875,53.75,74
115246,-0.27783203125,53.75,74
115247,-0.278076171875,53.75,74
115248,-0.278076171875,53.75,74
115249,-0.278076171875,53.75,74
115250,-0.278076171875,53.75,74
115251,-0.278076171875,53.75,74
115252,-0.278076171875,53.75,74
115253,-0.278076171875,53.75,74
115254,-0.278076171875,53.75,74
115255,-0.278076171875,53.75,74
115256,-0.278076171875,53.75,74
115257,-0.278076171875,53.75,74
115258,-0.278076171875,53.75,74
115259,-0.278076171875,53.75,74
115260,-0.278076171875,53.75,74
115261,-0.278076171875,53.75,74
115262,-0.278076171875,53.75,74
115263,-0.278076171875,53.75,74
115264,-0.278076171875,53.75,74
115265,-0.27783203125,53.75,74
115266,-0.278076171875,53.75,74
115267,-0.278076171875,53.75,74
115268,-0.278076171875,53.75,74
115269,-0.278076171875,53.75,74
115270,-0.278076171875,53.75,74
115271,-0.278076171875,53.75,74
115272,-0.278076171875,53.75,74
115273,-0.278076171875,53.75,74
115274,-0.278076171875,53.75,74
115275,-0.278076171875,53.75,74
115276,-0.278076171875,53.75,74
115277,-0.278076171875,53.75,74
115278,-0.278076171875,53.75,74
115279,-0.278076171875,53.75,74
115280,-0.278076171875,53.75,74
115281,-0.278076171875,53.75,74
115282,-0.278076171875,53.75,74
115283,-0.278076171875,53.75,74
115284,-0.278076171875,53.75,74
115285,-0.278076171875,53.75,74
115286,-0.278076171875,53.75,74
115287,-0.2701509915865387,53.75,74
115288,-0.278076171875,53.75,74
115289,-0.278076171875,53.75,74
115290,-0.278076171875,53.75,74
115291,-0.278076171875,53.75,74
115292,-0.278076171875,53.75,74
115293,-0.278076171875,53.75,74
115294,-0.278076171875,53.75,74
115296,-1.4228515625,50.90625,11
115298,-1.4287109375,50.90625,11
115299,-1.4296875,50.90625,11
115300,-1.4287109375,50.90625,11
115301,-1.4296875,50.90625,11
115303,-1.3994140625,50.90625,143
115304,-1.4287109375,50.90625,11
115305,-1.4287109375,50.90625,11
115306,-1.4296875,50.90625,11
115307,-1.4296875,50.90625,11
115308,-1.4287109375,50.90625,11
115310,-1.4287109375,50.90625,11
115311,-1.431640625,50.90625,11
115312,-1.3955078125,50.875,12
115313,-1.4287109375,50.90625,11
115314,-1.4296875,50.90625,11
115315,-1.4296875,50.90625,11
115316,-1.400390625,50.90625,143
115317,-1.4306640625,50.90625,11
115327,-3.009765625,53.4375,2
115349,-3.01171875,53.4375,2
115361,-0.1893310546875,53.625,19
115363,-0.1884765625,53.625,19
115364,0.19921875,49.46875,16
115380,-0.259033203125,53.75,74
115385,-0.1943359375,53.625,19
115387,-2.080078125,57.15625,7
115395,0.353271484375,51.46875,42
115396,-1.1572265625,54.59375,24
115412,-1.392578125,50.875,12
115413,-1.3984375,50.875,12
115512,-2.080078125,57.15625,7
115520,-1.154296875,54.59375,24
115587,-1.4339192708333337,50.90625,11
115597,-1.326171875,50.84375,44
115603,0.54296875,49.46875,124
115634,0.1175537109375,49.46875,16
115648,0.1175537109375,49.46875,16
115652,0.489990234375,51.5,15
115653,0.490234375,51.5,15
115655,-1.3984375,50.90625,143
115661,-3.0019531,53.4375,2
115662,-3.0078125,53.4375,2
115663,-3.0136719,53.4375,2
115664,-3.0039062,53.4375,2
115666,-3.0039062,53.4375,2
115667,-3.0039062,53.4375,2
115668,-3.0019531,53.4375,2
115669,-3.015625,53.46875,9
