,LONGITUDE,LATITUDE,imo,Duration,Cluster
70246,-1.1064453125,50.8125,9208289,21,162
70247,-1.1064453125,50.8125,9208289,7,162
70248,-1.1064453125,50.8125,9208289,73,162
70249,-1.1064453125,50.8125,9208289,16,162
70250,-1.1064453125,50.8125,9208289,17,162
70251,-1.1064453125,50.8125,9208289,29,162
70252,-1.1064453125,50.8125,9208289,18,162
70253,-1.1064453125,50.8125,9208289,17,162
70254,-1.1064453125,50.8125,9208289,13,162
70255,-1.1064453125,50.8125,9208289,35,162
70256,-1.1064453125,50.8125,9208289,18,162
70257,-1.1064453125,50.8125,9208289,9,162
70259,-1.1064453125,50.8125,9208289,16,162
70260,-1.1064453125,50.8125,9208289,18,162
70261,-1.1064453125,50.8125,9208289,69,162
70262,-1.1064453125,50.8125,9208289,22,162
70263,-1.1064453125,50.8125,9208289,21,162
70264,-1.1064453125,50.8125,9208289,20,162
70266,-1.1064453125,50.8125,9208289,225,162
70268,-3.00390625,53.4375,9693197,230,3
70270,-6.08984375,53.3125,9803687,95,35
70271,-6.20703125,53.34375,9803687,32,50
70272,-5.8828125,54.625,9803687,40,53
70277,-6.2109375,53.34375,9803687,55,103
70279,-5.8828125,54.625,9803687,65,53
70280,-4.76171875,55.96875,9803687,71,45
70282,-3.0234375,53.46875,9803687,139,6
70283,-5.8828125,54.625,9803687,31,53
70284,-4.76171875,55.96875,9803687,48,45
70286,-3.0234375,53.46875,9803687,95,6
70288,-3.0234375,53.46875,9803687,46,6
70290,-4.76171875,55.96875,9803687,86,45
70292,-6.078125,53.3125,9803687,15,83
70293,-6.20703125,53.34375,9803687,55,50
70294,-6.20703125,53.34375,9803687,47,50
70295,-6.20703125,53.34375,9803687,63,50
70296,-6.20703125,53.34375,9803687,44,50
70297,-6.20703125,53.34375,9803687,98,50
70298,-6.20703125,53.34375,9803687,53,50
70299,-6.20703125,53.34375,9803687,70,50
70300,-6.20703125,53.34375,9803687,84,50
70301,-6.20703125,53.34375,9803687,90,50
70302,-6.20703125,53.34375,9803687,61,50
70303,-6.08984375,53.3125,9803687,23,35
70304,-6.20703125,53.34375,9803687,69,50
70305,-6.20703125,53.34375,9803687,46,50
70306,-6.20703125,53.34375,9803687,63,50
70307,-6.20703125,53.34375,9803687,40,50
70308,-6.20703125,53.34375,9803687,87,50
70309,-6.20703125,53.34375,9803687,44,50
70310,-6.20703125,53.34375,9803687,45,50
70311,-5.8828125,54.625,9803687,52,53
70312,-6.20703125,53.34375,9803687,13,50
70313,-8.328125,51.84375,9803687,32,0
70314,-6.20703125,53.34375,9803687,66,50
70315,-5.8828125,54.625,9803687,46,53
70316,-6.08984375,53.3125,9803687,13,35
70317,-6.20703125,53.34375,9803687,27,50
70319,-8.328125,51.84375,9803687,24,0
70320,-6.20703125,53.34375,9803687,63,50
70322,-5.8828125,54.625,9803687,62,53
70323,-5.8828125,54.625,9803687,35,53
70324,-5.8828125,54.625,9803687,14,53
70325,-3.01953125,53.46875,9803687,29,7
70326,-5.8828125,54.625,9803687,25,53
70327,-5.8828125,54.625,9803687,42,53
70331,-5.8828125,54.625,9803687,41,53
70334,1.01171875,49.375,9539432,38,21
70349,0.53662109375,49.46875,9255878,35,85
70351,-4.1171875,50.375,9255878,22,92
70352,-2.86328125,53.28125,9255878,31,82
70353,-6.20703125,53.34375,9255878,20,50
70355,-2.86328125,53.28125,9255878,86,82
70358,-2.86328125,53.28125,9255878,28,82
70361,-2.86328125,53.28125,9255878,104,82
70363,-2.86328125,53.28125,9255878,83,82
70364,-6.08984375,53.3125,9255878,23,35
70365,-6.20703125,53.34375,9255878,16,50
70367,-2.86328125,53.28125,9255878,45,82
70382,-5.05078125,51.6875,9831206,76,117
70386,-6.21875,53.34375,9465368,108,64
70404,-8.328125,51.84375,9782699,10,0
70408,-2.720703125,51.5,9782699,22,9
70410,-2.701171875,51.5,9281499,103,30
70412,-2.701171875,51.5,9281499,39,30
70437,-8.328125,51.84375,9491496,10,0
70438,-0.1995849609375,53.625,9832585,66,80
70439,-0.1995849609375,53.625,9832585,13,80
70440,-0.1995849609375,53.625,9832585,13,80
70441,-0.1995849609375,53.625,9832585,38,80
70442,-0.1995849609375,53.625,9832585,15,80
70443,-0.1995849609375,53.625,9832585,13,80
70444,-0.1995849609375,53.625,9832585,38,80
70445,-0.1995849609375,53.625,9832585,13,80
70446,-0.1995849609375,53.625,9832585,11,80
70447,-0.1995849609375,53.625,9832585,10,80
70448,-0.1995849609375,53.625,9832585,13,80
70449,-0.1995849609375,53.625,9832585,12,80
70450,-0.1995849609375,53.625,9832585,25,80
70451,-0.1995849609375,53.625,9832585,13,80
70452,-0.1995849609375,53.625,9832585,13,80
70453,-0.1995849609375,53.625,9832585,38,80
70454,-0.1995849609375,53.625,9832585,13,80
70455,-0.1995849609375,53.625,9832585,11,80
70456,-0.1995849609375,53.625,9832585,38,80
70457,-0.1995849609375,53.625,9832585,12,80
70458,-0.1995849609375,53.625,9832585,12,80
70459,-0.1995849609375,53.625,9832585,35,80
70460,-0.1995849609375,53.625,9832585,14,80
70461,-0.1995849609375,53.625,9832585,12,80
70462,-0.1995849609375,53.625,9832585,37,80
70463,-0.1995849609375,53.625,9832585,13,80
70464,-0.1995849609375,53.625,9832585,12,80
70465,-0.1995849609375,53.625,9832585,37,80
70466,-0.1995849609375,53.625,9832585,12,80
70468,-0.1995849609375,53.625,9832585,14,80
70469,-0.1995849609375,53.625,9832585,13,80
70470,-0.1995849609375,53.625,9832585,36,80
70471,-0.1995849609375,53.625,9832585,12,80
70472,-0.1995849609375,53.625,9832585,11,80
70473,-0.1995849609375,53.625,9832585,36,80
70474,-0.1995849609375,53.625,9832585,13,80
70475,-0.1995849609375,53.625,9832585,12,80
70476,-0.1995849609375,53.625,9832585,38,80
70477,-0.1995849609375,53.625,9832585,12,80
70478,-0.1995849609375,53.625,9832585,13,80
70479,-0.1995849609375,53.625,9832585,38,80
70480,-0.1995849609375,53.625,9832585,13,80
70481,-0.1995849609375,53.625,9832585,12,80
70482,-0.1995849609375,53.625,9832585,37,80
70483,-0.1995849609375,53.625,9832585,13,80
70484,-0.1995849609375,53.625,9832585,14,80
70485,-0.1995849609375,53.625,9832585,38,80
70486,-0.1995849609375,53.625,9832585,14,80
70487,-0.1995849609375,53.625,9832585,34,80
70488,-0.1995849609375,53.625,9832585,14,80
70489,-0.1995849609375,53.625,9832585,13,80
70490,-0.1995849609375,53.625,9832585,10,80
70491,-0.1995849609375,53.625,9832585,12,80
70492,-0.1995849609375,53.625,9832585,13,80
70493,-0.1995849609375,53.625,9832585,10,80
70494,-0.1995849609375,53.625,9832585,12,80
70495,-0.1995849609375,53.625,9832585,13,80
70496,-0.1995849609375,53.625,9832585,11,80
70497,-0.1995849609375,53.625,9832585,14,80
70498,-0.1995849609375,53.625,9832585,13,80
70499,-0.1995849609375,53.625,9832585,10,80
70500,-0.1995849609375,53.625,9832585,13,80
70501,-0.1995849609375,53.625,9832585,13,80
70502,-0.1995849609375,53.625,9832585,9,80
70503,-0.1995849609375,53.625,9832585,13,80
70504,-0.1995849609375,53.625,9832585,14,80
70506,-0.1995849609375,53.625,9832585,14,80
70507,-0.1995849609375,53.625,9832585,13,80
70508,-0.1995849609375,53.625,9832585,10,80
70509,-0.1995849609375,53.625,9832585,13,80
70510,-0.1995849609375,53.625,9832585,13,80
70511,-0.1995849609375,53.625,9832585,9,80
70512,-0.1995849609375,53.625,9832585,13,80
70513,-0.1995849609375,53.625,9832585,13,80
70514,-0.1995849609375,53.625,9832585,9,80
70515,-0.1995849609375,53.625,9832585,13,80
70516,-0.1995849609375,53.625,9832585,13,80
70517,-0.1995849609375,53.625,9832585,9,80
70518,-0.1995849609375,53.625,9832585,12,80
70519,-0.1995849609375,53.625,9832585,12,80
70520,-0.1995849609375,53.625,9832585,9,80
70521,-0.1995849609375,53.625,9832585,12,80
70522,-0.1995849609375,53.625,9832585,13,80
70523,-0.1995849609375,53.625,9832585,9,80
70524,-0.1995849609375,53.625,9832585,13,80
70525,-0.1995849609375,53.625,9832585,13,80
70526,-0.1995849609375,53.625,9832585,9,80
70527,-0.1995849609375,53.625,9832585,12,80
70528,-0.1995849609375,53.625,9832585,13,80
70529,-0.1995849609375,53.625,9832585,9,80
70530,-0.1995849609375,53.625,9832585,13,80
70531,-0.1995849609375,53.625,9832585,14,80
70532,-0.1995849609375,53.625,9832585,10,80
70533,-0.1995849609375,53.625,9832585,13,80
70534,-0.1995849609375,53.625,9832585,13,80
70535,-0.1995849609375,53.625,9832585,9,80
70536,-0.1995849609375,53.625,9832585,14,80
70537,-0.1995849609375,53.625,9832585,14,80
70538,-0.1995849609375,53.625,9832585,9,80
70539,-0.1995849609375,53.625,9832585,13,80
70540,-0.1995849609375,53.625,9832585,14,80
70541,-0.1995849609375,53.625,9832585,9,80
70542,-0.1995849609375,53.625,9832585,14,80
70543,-0.1995849609375,53.625,9832585,13,80
70544,-0.1995849609375,53.625,9832585,9,80
70546,-0.1995849609375,53.625,9832585,13,80
70547,-0.1995849609375,53.625,9832585,9,80
70548,-0.1995849609375,53.625,9832585,13,80
70549,-0.1995849609375,53.625,9832585,12,80
70550,-0.1995849609375,53.625,9832585,9,80
70551,-0.1995849609375,53.625,9832585,13,80
70552,-0.1995849609375,53.625,9832585,14,80
70554,-0.1995849609375,53.625,9832585,13,80
70555,-0.1995849609375,53.625,9832585,12,80
70557,-0.1995849609375,53.625,9832585,14,80
70558,-0.1995849609375,53.625,9832585,13,80
70559,-0.1995849609375,53.625,9832585,11,80
70560,-0.1995849609375,53.625,9832585,13,80
70561,-0.1995849609375,53.625,9832585,13,80
70562,-0.1995849609375,53.625,9832585,9,80
70563,-0.1995849609375,53.625,9832585,12,80
70564,-0.1995849609375,53.625,9832585,12,80
70565,-0.1995849609375,53.625,9832585,10,80
70566,-0.1995849609375,53.625,9832585,12,80
70567,-0.1995849609375,53.625,9832585,13,80
70568,-0.1995849609375,53.625,9832585,10,80
70569,-0.1995849609375,53.625,9832585,12,80
70570,-0.1995849609375,53.625,9832585,12,80
70571,-0.1995849609375,53.625,9832585,9,80
70572,-0.1995849609375,53.625,9832585,12,80
70573,-0.1995849609375,53.625,9832585,12,80
70574,-0.1995849609375,53.625,9832585,83,80
70575,-0.1995849609375,53.625,9832585,12,80
70576,-0.1995849609375,53.625,9832585,16,80
70581,-1.0908203125,50.8125,9059638,34,112
70583,-1.0908203125,50.8125,9059638,48,112
70584,-1.0908203125,50.8125,9059638,18,112
70585,-8.328125,51.84375,9227871,51,0
70589,-8.328125,51.84375,9344538,33,0
70590,-7.03125,52.28125,9344538,60,52
70591,1.158203125,52.03125,9344538,170,32
70598,-2.71484375,51.5,9344538,27,12
70599,-6.19921875,53.34375,9344538,156,11
70602,-7.26171875,55.03125,9344538,84,87
70603,-6.2109375,53.34375,9344538,49,103
70617,-6.21875,53.34375,9344538,24,64
70618,1.1591796875,52.03125,9344538,186,60
70628,-2.71484375,51.5,9344538,99,12
70629,-8.328125,51.84375,9344538,48,0
70630,1.158203125,52.03125,9344538,81,32
70632,-2.71484375,51.5,9344538,25,12
70633,-5.8984375,54.625,9344538,100,28
70641,-6.21875,53.34375,9782118,48,64
70646,-6.19921875,53.34375,9330226,73,11
70650,-6.19921875,53.34375,9330226,55,11
70651,-6.19921875,53.34375,9330226,61,11
70653,-6.19921875,53.34375,9330226,357,11
70655,-6.19921875,53.34375,9330226,17,11
70658,-6.19921875,53.34375,9330226,10,11
70659,-6.19921875,53.34375,9330226,14,11
70666,-1.150390625,54.59375,9330226,35,125
70667,-3.0234375,53.46875,9330226,24,6
70668,-4.76171875,55.96875,9330226,55,45
70671,-1.150390625,54.59375,9330226,58,125
70672,1.013671875,49.40625,9198446,58,61
70674,-5.75390625,57.28125,9198446,20,1
70679,-5.75390625,57.28125,9198446,20,1
70684,1.013671875,49.40625,9198446,8,61
70690,-1.3984375,50.90625,9388716,30,47
70691,-2.71484375,51.5,9388716,11,12
70692,-1.3984375,50.875,9388716,23,46
70696,-5.796875,54.84375,9005730,14,124
70701,-5.8984375,54.625,9005730,11,28
70706,-6.203125,53.34375,9005730,61,36
70708,-6.203125,53.34375,9005730,35,36
70985,-1.3984375,50.90625,9381237,14,47
70989,-4.1171875,50.375,9393060,23,92
70993,-4.1171875,50.375,9393060,28,92
71002,-2.86328125,53.28125,9374014,44,82
71006,-2.716796875,51.5,9442885,14,13
71007,-1.396484375,50.875,9442885,43,49
71011,-1.15625,54.59375,9754446,9,97
71012,-1.15625,54.59375,9754446,9,97
71013,-1.15625,54.59375,9754446,6,97
71016,-2.71484375,51.5,9889100,15,12
71045,-3.015625,53.46875,9406037,85,78
71053,-1.158203125,54.625,9749697,13,43
71265,-1.158203125,54.625,9909247,29,43
71268,-1.158203125,54.625,9909247,29,43
71270,-1.158203125,54.625,9909247,30,43
71313,-1.498046875,55.125,9186405,41,20
71315,-1.154296875,54.59375,9186405,10,98
71316,-1.498046875,55.125,9186405,10,20
71317,-1.498046875,55.125,9186405,19,20
71318,-1.154296875,54.59375,9186405,12,98
71319,-1.498046875,55.125,9186405,8,20
71320,-1.154296875,54.59375,9186405,13,98
71321,-1.154296875,54.59375,9186405,15,98
71322,-1.154296875,54.59375,9186405,14,98
71323,-1.15625,54.59375,9186405,13,97
71325,-1.498046875,55.125,9186405,25,20
71328,-1.15625,54.59375,9186405,10,97
71329,-1.498046875,55.125,9186405,10,20
71330,-1.498046875,55.125,9186405,22,20
71339,-1.15625,54.59375,9186405,7,97
71340,-1.498046875,55.125,9186405,8,20
71341,-1.498046875,55.125,9186405,17,20
71346,-1.498046875,55.125,9186405,9,20
71348,-0.195556640625,53.625,9186405,26,96
71355,-1.498046875,55.125,9186405,23,20
71360,-1.498046875,55.125,9186405,19,20
71368,-1.498046875,55.125,9186405,27,20
71369,-1.15625,54.59375,9186405,13,97
71375,-1.498046875,55.125,9186405,9,20
71387,-2.951171875,53.3125,9428449,37,109
71389,-3.009765625,53.4375,9428449,26,123
71391,-5.0234375,51.6875,9428449,30,91
71392,-6.078125,53.3125,9428449,30,83
71393,-6.20703125,53.34375,9428449,25,50
71399,-1.158203125,54.625,9428449,30,43
71407,-1.158203125,54.625,9428449,31,43
71409,-5.0234375,51.6875,9428449,73,91
71413,-1.392578125,50.875,9515383,42,74
71415,-1.3984375,50.90625,9515383,62,47
71447,1.013671875,49.40625,9595785,79,61
71507,-8.328125,51.84375,9148166,84,0
71517,1.0234375,49.4375,9148166,47,22
71525,0.7431640625,51.4375,9518426,49,17
71529,-3.005859375,53.4375,9427330,147,76
71536,1.158203125,52.03125,9313864,67,32
71563,-2.08203125,57.125,9285196,20,39
71571,-2.86328125,53.28125,9285196,11,82
71596,-2.08203125,57.125,9285196,15,39
71685,-5.91015625,54.625,9060778,32,10
71686,-5.53125,56.5625,9060778,6,79
71690,-4.125,50.375,9060778,42,104
71691,-5.90625,54.625,9060778,28,59
71699,-8.328125,51.84375,9060778,15,0
71710,-2.705078125,51.5,9060778,96,63
71722,1.158203125,52.03125,9060778,15,32
71723,-5.0234375,51.6875,9796585,37,91
71728,-5.0234375,51.6875,9796585,48,91
71782,-8.328125,51.84375,8920256,61,0
71797,0.33984375,51.46875,9307358,35,154
71810,-5.90234375,54.625,9124419,27,4
71819,1.0234375,49.4375,9124419,160,22
71821,-6.203125,53.34375,9124419,80,36
71857,-2.71484375,51.5,9240976,24,12
71871,-1.451171875,55.0,9240976,12,101
71877,-2.71484375,51.5,9240976,20,12
71890,-2.71484375,51.5,9240976,10,12
71892,-2.71484375,51.5,9240976,16,12
71911,-2.71484375,51.5,9240976,15,12
71915,-2.71484375,51.5,9240976,16,12
71920,-2.716796875,51.5,9240976,26,13
71922,-2.71484375,51.5,9240976,33,12
71932,1.1591796875,52.03125,9214006,81,60
71935,1.0234375,49.4375,9214006,118,22
71944,-1.166015625,54.59375,9112870,16,73
71950,-1.166015625,54.59375,9112870,12,73
71971,-5.8828125,54.625,9126807,12,53
72028,-2.9609375,58.84375,9823467,30,140
72029,-2.9609375,58.84375,9823467,11,140
72030,-2.9609375,58.84375,9823467,41,140
72031,-2.9609375,58.84375,9823467,11,140
72032,-2.9609375,58.84375,9823467,11,140
72033,-2.9609375,58.84375,9823467,11,140
72034,-2.9609375,58.84375,9823467,11,140
72035,-2.9609375,58.84375,9823467,11,140
72036,-2.9609375,58.84375,9823467,11,140
72037,-2.9609375,58.84375,9823467,6,140
72038,-2.9609375,58.84375,9823467,11,140
72039,-2.9609375,58.84375,9823467,11,140
72040,-2.9609375,58.84375,9823467,6,140
72041,-2.9609375,58.84375,9823467,11,140
72042,-2.9609375,58.84375,9823467,11,140
72043,-2.9609375,58.84375,9823467,16,140
72044,-2.9609375,58.84375,9823467,11,140
72045,-2.9609375,58.84375,9823467,11,140
72046,-2.9609375,58.84375,9823467,6,140
72047,-2.9609375,58.84375,9823467,11,140
72048,-2.9609375,58.84375,9823467,11,140
72049,-2.9609375,58.84375,9823467,11,140
72050,-2.9609375,58.84375,9823467,11,140
72051,-2.9609375,58.84375,9823467,11,140
72052,-2.9609375,58.84375,9823467,11,140
72053,-2.9609375,58.84375,9823467,11,140
72054,-2.9609375,58.84375,9823467,6,140
72055,-2.9609375,58.84375,9823467,11,140
72056,-2.9609375,58.84375,9823467,12,140
72057,-2.9609375,58.84375,9823467,12,140
72058,-2.9609375,58.84375,9823467,35,140
72059,-2.9609375,58.84375,9823467,11,140
72060,-2.9609375,58.84375,9823467,34,140
72061,-2.9609375,58.84375,9823467,10,140
72062,-2.9609375,58.84375,9823467,10,140
72063,-2.9609375,58.84375,9823467,11,140
72064,-2.9609375,58.84375,9823467,11,140
72065,-2.9609375,58.84375,9823467,11,140
72066,-2.9609375,58.84375,9823467,11,140
72067,-2.9609375,58.84375,9823467,20,140
72068,-2.9609375,58.84375,9823467,11,140
72069,-2.9609375,58.84375,9823467,12,140
72070,-2.9609375,58.84375,9823467,11,140
72071,-2.9609375,58.84375,9823467,11,140
72072,-2.9609375,58.84375,9823467,11,140
72073,-2.9609375,58.84375,9823467,11,140
72074,-2.9609375,58.84375,9823467,11,140
72075,-2.9609375,58.84375,9823467,11,140
72076,-2.9609375,58.84375,9823467,12,140
72078,-2.9609375,58.84375,9823467,11,140
72079,-2.9609375,58.84375,9823467,11,140
72080,-2.9609375,58.84375,9823467,11,140
72081,-2.9609375,58.84375,9823467,6,140
72082,-2.9609375,58.84375,9823467,10,140
72083,-2.9609375,58.84375,9823467,11,140
72084,-2.9609375,58.84375,9823467,6,140
72085,-2.9609375,58.84375,9823467,10,140
72086,-2.9609375,58.84375,9823467,11,140
72087,-2.9609375,58.84375,9823467,154,140
72088,-2.9609375,58.84375,9823467,11,140
72089,-2.9609375,58.84375,9823467,11,140
72090,-2.9609375,58.84375,9823467,10,140
72091,-2.9609375,58.84375,9823467,11,140
72092,-2.9609375,58.84375,9823467,12,140
72093,-2.9609375,58.84375,9823467,11,140
72094,-2.9609375,58.84375,9823467,11,140
72095,-2.9609375,58.84375,9823467,11,140
72096,-2.9609375,58.84375,9823467,11,140
72097,-2.9609375,58.84375,9823467,11,140
72098,-2.9609375,58.84375,9823467,11,140
72099,-2.9609375,58.84375,9823467,11,140
72100,-2.9609375,58.84375,9823467,11,140
72101,-2.9609375,58.84375,9823467,11,140
72102,-2.9609375,58.84375,9823467,11,140
72103,-2.9609375,58.84375,9823467,11,140
72104,-2.9609375,58.84375,9823467,11,140
72105,-2.9609375,58.84375,9823467,6,140
72106,-2.9609375,58.84375,9823467,11,140
72107,-2.9609375,58.84375,9823467,11,140
72108,-2.9609375,58.84375,9823467,11,140
72109,-2.9609375,58.84375,9823467,11,140
72110,-2.9609375,58.84375,9823467,11,140
72111,-2.9609375,58.84375,9823467,12,140
72112,-2.9609375,58.84375,9823467,11,140
72113,-2.9609375,58.84375,9823467,11,140
72114,-2.9609375,58.84375,9823467,11,140
72115,-2.9609375,58.84375,9823467,12,140
72116,-2.9609375,58.84375,9823467,11,140
72117,-2.9609375,58.84375,9823467,11,140
72118,-2.9609375,58.84375,9823467,12,140
72119,-2.9609375,58.84375,9823467,11,140
72120,-2.9609375,58.84375,9823467,11,140
72121,-2.9609375,58.84375,9823467,13,140
72122,-2.9609375,58.84375,9823467,11,140
72123,-2.9609375,58.84375,9823467,11,140
72124,-2.9609375,58.84375,9823467,11,140
72125,-2.9609375,58.84375,9823467,11,140
72126,-2.9609375,58.84375,9823467,11,140
72127,-2.9609375,58.84375,9823467,12,140
72128,-2.9609375,58.84375,9823467,11,140
72129,-2.9609375,58.84375,9823467,11,140
72130,-2.9609375,58.84375,9823467,11,140
72131,-2.9609375,58.84375,9823467,11,140
72132,-2.9609375,58.84375,9823467,11,140
72133,-2.9609375,58.84375,9823467,11,140
72134,-2.9609375,58.84375,9823467,11,140
72135,-2.9609375,58.84375,9823467,11,140
72136,-2.9609375,58.84375,9823467,11,140
72137,-2.9609375,58.84375,9823467,11,140
72138,-2.9609375,58.84375,9823467,11,140
72139,-2.9609375,58.84375,9823467,10,140
72140,-2.9609375,58.84375,9823467,11,140
72141,-2.9609375,58.84375,9823467,11,140
72142,-2.9609375,58.84375,9823467,11,140
72143,-2.9609375,58.84375,9823467,6,140
72144,-2.9609375,58.84375,9823467,11,140
72145,-2.9609375,58.84375,9823467,10,140
72146,-2.9609375,58.84375,9823467,11,140
72147,-2.9609375,58.84375,9823467,11,140
72148,-2.9609375,58.84375,9823467,11,140
72149,-2.9609375,58.84375,9823467,11,140
72150,-2.9609375,58.84375,9823467,12,140
72151,-2.9609375,58.84375,9823467,11,140
72152,-2.9609375,58.84375,9823467,11,140
72153,-2.9609375,58.84375,9823467,11,140
72154,-2.9609375,58.84375,9823467,11,140
72155,-2.9609375,58.84375,9823467,11,140
72156,-2.9609375,58.84375,9823467,11,140
72157,-2.9609375,58.84375,9823467,11,140
72158,-2.9609375,58.84375,9823467,11,140
72159,-2.9609375,58.84375,9823467,11,140
72160,-2.9609375,58.84375,9823467,11,140
72161,-2.9609375,58.84375,9823467,11,140
72162,-2.9609375,58.84375,9823467,11,140
72163,-2.9609375,58.84375,9823467,11,140
72164,-2.9609375,58.84375,9823467,11,140
72165,-2.9609375,58.84375,9823467,11,140
72166,-2.9609375,58.84375,9823467,11,140
72167,-2.9609375,58.84375,9823467,11,140
72168,-2.9609375,58.84375,9823467,11,140
72169,-2.9609375,58.84375,9823467,11,140
72170,-2.9609375,58.84375,9823467,11,140
72171,-2.9609375,58.84375,9823467,10,140
72172,-2.9609375,58.84375,9823467,11,140
72173,-2.9609375,58.84375,9823467,11,140
72174,-2.9609375,58.84375,9823467,11,140
